,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
1355,8.19221015591042,172.29276252556969,13528.549382907817,7.354685119646224,377.4557123693952,455.0153107798511,7.242761420491149,,3.4892830784252853,0
2290,,283.4095680437513,21160.08973864449,4.270717789514836,253.4335055124074,525.9922871028738,6.874315403971821,54.648034529749246,3.978746921874003,0
1897,6.309891576180204,133.64992468613207,31062.37191484566,6.975602003973421,252.10892512246252,381.05877629677343,17.200008250719918,71.18154441745666,3.603040461775072,1
2463,7.529929502630923,171.8141967737356,27062.065888519344,5.029568518180121,378.2417817104374,325.09975596843776,13.786737325791876,97.24134982418197,4.585321994452448,0
2601,9.75657762790083,244.4613420526374,17940.099080400287,7.149052944175392,,337.7135685501509,23.66766677904957,73.23346576083395,3.74900925781602,0
2989,3.678431807207628,187.4967035632496,23103.410444128804,7.145144825874952,,350.5404796207255,10.140068301558983,67.45618010905046,4.480108576205011,0
2665,7.1143867193719466,196.53396007421455,27022.70850479579,6.176786258666059,,497.5236046476758,18.704278537998903,59.73043814571691,3.762682465763934,0
88,10.15544017022192,300.29247579584023,12652.362978658088,6.655126362567496,398.6477857459576,487.45913103075526,9.347633986485675,67.9197886870381,5.002467259922081,0
2796,8.951652135487269,205.89234643050156,15189.327822031712,3.016032602671193,283.86769497657235,406.3091866023873,19.12582536011132,65.6393280774268,1.8443716036962137,1
89,8.721726710620581,206.369682384784,28608.052076372544,6.325442403664851,377.40453818519927,506.9383527298253,13.553751007248536,42.381483937537176,2.5550269039968736,0
1612,6.707108205835426,211.08650294582856,10794.783898287207,7.9671884272551745,373.5718777961506,406.1985550358406,18.78167887832683,,2.640246412985256,1
1610,8.251217779681046,167.38535324121165,17617.87630929659,7.044432594927276,323.4000315894216,277.4127111055736,12.493510203318976,61.27523403492364,3.495062986026916,1
2111,5.706130889124347,199.1178269297172,25815.609090216807,6.3835454731196695,,483.8240890399845,11.637606834539724,79.47397741028497,4.3263943702932135,0
2224,6.001382440647675,186.88442213446453,22554.830087428574,8.391882653872475,331.21486749826903,444.8910438582652,4.466771969153569,65.95476555947411,4.03671976209437,0
3013,,215.43191943883585,19909.938849114144,6.902628164684116,299.08641790230433,371.4829106557067,10.766349203052188,85.2671816033829,4.59253797924015,0
1941,7.70810998872957,188.9978500866441,15456.220085905528,5.047915868669222,322.75459928037634,523.0526625927213,16.09019348605176,57.28576319116484,4.896625907872932,1
47,10.68296642580598,173.3754983501208,15758.740621388915,5.570783575394459,307.35258576592696,323.8079132465807,10.0908697516698,78.47278445385454,3.999775381550061,0
1369,8.121253675568507,200.35369566559007,25412.70974190389,6.5476499906031735,314.09073780735025,411.9869872126813,12.419359196584992,59.76319385729495,4.428311682671342,0
2058,7.301563449379409,177.66289465631235,23441.267143294197,9.10701724282177,326.2906302400307,478.4670470173596,14.003395764618348,55.18334729018349,2.7749609493035416,0
2708,6.453605209394529,175.47933973972238,25257.64928627955,7.62652961074346,263.40125835281054,376.5248871279276,15.755402036806572,,5.568264940032508,0
1861,,207.3910966678952,25110.037626373865,6.329791070459852,345.5926344737984,420.2191036459721,22.34641467115887,92.3277602148874,2.739234987146461,0
1256,7.48279127635069,186.09343237063376,19621.32510547916,8.17186545006647,369.1908780152962,475.2114604830603,12.127253917220967,105.16579930528351,4.09474628637336,0
2780,7.000523220722731,219.44263968437767,26012.130277781263,6.280886804932884,395.2413289704521,483.3198806937969,19.538635114010503,46.861383946118096,4.333688587372011,1
1567,,187.04328340357503,24634.55244287133,9.081880472815234,,443.8433994171436,11.053924602664893,74.10818032317249,3.498716818980463,1
544,8.313773604321764,196.54769644770488,11310.958312527033,5.310815229913601,364.405067278873,607.9158476886159,8.457141854637086,76.69457951460652,4.290071516364875,0
1307,4.909640554437281,157.24045839888794,10488.770936593655,6.929793189332428,,311.74575705391214,11.02379955446628,48.52552498025704,5.345323940025499,0
3259,9.271355446767778,181.25961724022244,16540.97904800414,7.022499178514222,309.2388651146156,487.69278784471584,13.228440998934786,,4.333952897530932,1
1704,7.752176212505221,182.06470492239455,13655.680652619383,6.81724723500068,337.7537757940988,328.21725120628446,15.23112896268708,92.25506241512606,4.725507109575074,0
2977,4.016590232603383,255.6165687786077,28612.266106918007,7.340595024194956,290.69066132670605,442.3851181934442,9.305732858145577,71.34213154493884,4.417134152553989,0
2580,5.946160789485686,190.5515720765916,12767.656228824468,8.939748149970546,323.74282679894264,499.9375020854145,12.415429788156755,54.09558138576753,4.903632078861019,0
53,9.14719705533692,211.71414177764132,11920.610835646206,7.2307947693374,339.7519188007938,527.7089100130407,18.27531210927765,47.63488493437153,3.7945315911032105,0
512,7.803833220697706,223.68811085598787,37376.79298893104,6.664969394719985,,343.76401307822925,16.69740839569556,74.78243416450114,2.9073872665012983,0
667,6.334162775563274,197.4823264320705,23460.82138066364,6.121463538019163,303.5503239230728,399.5637856608893,18.82221589785013,62.222874607265496,4.038829793491571,1
2999,4.618850846633238,199.3189129125452,27174.68763756465,7.2185878551826255,371.0568606330706,312.2813818387051,14.040786579336554,,4.322115889209005,0
951,9.302441187910585,236.5807942282816,5230.630429801216,8.30040216841763,,367.89756289774266,12.86399233724461,18.101222170724377,3.6759854978305095,0
2443,8.96724410982202,266.47874273309725,34446.782262145745,4.909572890246576,,343.26555649359057,14.263396376888522,64.95967006736964,3.74225594357064,1
2397,7.555822759422741,190.4619172664933,29411.628645120265,7.86887830943357,349.94894140528936,524.4659994857778,19.40814391395935,79.5555931048464,4.099168690603565,1
1312,6.958534137481001,187.74884924223053,13457.211128838786,7.363593123786581,330.7503921579468,350.60343122456203,16.719155744030502,77.67129222244807,4.194600000110389,0
856,7.918183320861496,224.15200454884612,20012.172975903424,9.00872609354944,302.393605292741,421.8900828269085,22.187849207934164,72.72786842315767,4.764193594306708,0
374,8.882684452292407,135.52306243902953,4857.253806702753,5.209778932956265,,532.3366593006464,20.29627438558896,20.337752642440933,3.8279208670614113,1
652,9.04258286604996,221.3201843728941,14149.499829286711,5.325852714508289,366.6684084746754,377.8579585946213,13.008443109871678,87.89616570920916,4.348440139653611,0
1970,6.567759613267086,187.66637871991557,20156.5786232912,7.298510420711607,,390.4268890867899,12.353896191763738,85.21436888666608,3.824428038818539,1
1026,7.159398310953257,171.816105324697,28954.801012055537,5.817090294681839,357.3287587922074,530.5264113279316,18.11704225580013,79.09444034942162,3.254926496664732,0
1395,8.278752740755206,200.16222287284296,29381.93640510804,7.249878727683773,,456.4706728150138,15.160640701933517,70.33705675510578,4.767722384161327,0
2308,,172.21468280183308,26653.764965717637,7.271684606484637,335.894456356063,510.0297247586445,13.809874030631704,85.38168152404008,4.492387447051166,1
293,6.193170101205059,225.68342182130323,12883.726495777477,4.73936011678666,,389.4059776465183,14.560135796918814,76.45781594495153,3.466645288112605,1
1217,6.394548022914309,193.04755784465576,31620.19078558264,7.065083740762097,,515.8063854323804,13.081881339181734,99.64069141400566,3.042496817945847,1
1159,8.41860665004133,191.8670896367085,29313.78335293502,5.605863656386442,306.32536352065773,546.7909944376429,13.133959338424065,96.1251983386593,3.442847819687195,1
1387,8.397248095971374,199.49581125276544,16772.226246243372,8.117217578033463,343.40376443527884,402.46490555321736,17.236047164549916,75.8535486015202,2.8357942842945434,0
1536,6.336588682161135,106.3801125414636,15570.14232208766,6.851404882360647,441.5876537823701,380.4330193873439,5.218232927132192,48.7355139639406,4.356593856228123,1
2574,,209.1645178119582,7845.4728910408385,7.669132348419672,433.6943202459282,421.625238071778,16.35221982701512,,4.45464130113273,0
2668,,130.55856146255113,17429.584949659697,6.3176544269347366,322.0595875907542,524.6456427603447,15.318048390229194,75.37640813561349,5.541322279631281,0
1987,6.775631133267148,154.3725427775486,15525.393963108943,6.084132842086124,343.03216098405863,597.979273674631,17.11854324946762,56.12402405384072,3.0175443059239453,1
3074,8.558388775285017,198.88886776012757,8535.40295572258,4.7966658362851735,321.4034765037299,453.5711626270173,14.351624496412567,74.32620443283511,3.9462277186114703,0
231,4.443238899143103,178.9562057574612,25008.53224756482,4.948814508726159,298.57667599919296,429.5447730337787,17.729724041901363,56.34768853029351,3.268324835835596,0
848,8.561218924457805,205.36683110631657,16686.312760329496,8.159299081006804,,347.8409648944553,18.89313660854401,68.089865465004,2.8138885986983486,0
1698,7.974065001358431,160.22418165431924,29477.76439892189,2.4560135962074776,324.05559223457215,371.2119513238151,18.693915043943772,54.280623851348,4.069086697798404,0
357,7.748654706492547,239.78827775070775,29331.23663290317,10.713096621882292,217.0006070682694,441.5295472549179,16.389383901690678,,2.51181049287789,1
1666,,214.193077795847,21671.278302245984,8.272939791919233,,473.4153778873402,15.70689398306746,73.17019822615174,4.246388024142823,0
993,8.347949482501885,231.20310142337328,13533.230032975182,7.623603583169212,313.6711274177521,527.3808709541483,18.663901084453187,58.05286607131876,4.217861430575852,0
2285,,236.2048887704422,34822.81634277742,4.966397254342853,362.070174491647,537.9966249844874,19.085484127615416,87.80104527935602,3.7783021620210056,0
2196,8.616824426419665,228.76294520326007,19126.29853724468,7.017578358905798,327.8948211850927,383.5270230518274,14.759256581748671,41.275926589429815,4.584565663354573,0
1988,,204.7372919371708,25680.71738836721,7.98019274322726,318.6772727355551,311.6355739249564,20.37683816788217,69.02052991972698,4.323784880397048,1
2164,7.038092305552901,204.92328495649517,24607.088098483306,8.080155764252272,280.745622901738,365.8452480411531,10.80755684852744,59.9124420538001,4.237697607399104,0
526,10.252734368477768,217.7366692313672,9651.87482568678,4.338353353084402,369.2977086485564,528.1216264671157,18.661403050196384,54.15044964071182,3.2903724922745674,0
488,8.57012912066282,200.07187478771368,9782.344284281313,5.661696966941969,,511.16151114197817,11.856089044896237,66.04841335142315,4.60440456098565,0
2216,9.671796765490882,130.60836326298843,30220.612486408867,9.30914183245864,370.2948672726229,411.8813745180707,18.024005185338467,76.1597177250839,3.895103865877136,0
3183,7.16447829539951,213.0024411117785,32751.928962729904,6.292148346850519,,490.9331209497434,12.683766620009692,58.25261283212678,4.998203434951813,1
264,6.618010905584669,233.66163585289263,19598.86073972567,4.70104934575262,432.5563849636954,401.669790618845,11.766146433845847,73.19192050782036,4.437695749140042,1
2175,7.274756854860161,195.1180297949592,21496.74513602928,6.571089751859015,360.697815086255,418.3735820992234,11.38254345750579,81.23560796586705,4.271580716118446,0
2527,,139.95535042279025,31421.144495479497,6.627704890811055,346.44115535089605,378.7710756220023,17.544484637278742,54.798767433760005,4.536181266097956,0
755,9.888941401311577,220.63882299221908,19892.38891391681,7.986456361636122,326.0765602807416,460.8124248503234,14.929172151503508,59.60280779405531,3.750163510344408,1
1918,5.808975519906834,157.55223841738209,7965.207918480109,6.680188314390799,262.9957563531879,377.69728280218186,17.401038875265442,69.46111109530082,3.599933101811887,1
1021,,240.42978682732485,25959.613897834544,10.571596299305776,,446.7429748194644,13.573471029245129,80.2683717898251,3.3583534546716933,0
1713,8.817402774388958,175.7549712209079,23173.31952968372,6.730860948186203,367.1541839092352,552.0745439981175,7.733109270054626,91.44335575809907,3.8640984193819534,0
597,6.243279004222159,171.1038863509001,19605.029574738517,8.268229135226209,,512.8947170908859,17.21841730353856,53.60972652129192,3.472839212514484,0
2359,7.8519256917911475,235.33831153028973,14763.580113201528,7.741975288974793,338.6033223770302,505.6656389109513,11.863370355222798,49.59838149651444,5.20404417792976,1
463,6.35311030182946,206.2698099355494,18409.037315470432,3.723776180465787,348.20986313265814,389.68323436473815,13.20542544756654,60.29134211114647,2.856175486931272,0
947,6.783888467541533,193.65358060131555,13677.10644058598,5.171453573375093,323.7286632332804,477.8546872578033,15.056064094821464,,3.250022229204365,0
1484,6.044671753329083,150.67102108930504,13593.60001791627,6.456238476905327,401.73739204707954,392.20674143207407,19.82739181521612,43.5642926066726,4.914883755535081,1
1219,7.992026977293408,174.55800631401678,34585.0896069508,6.587302301425708,,543.9491408663416,12.199449089655332,71.27123080111348,4.647095594485686,1
1758,7.43721665310552,242.7299686282317,20185.58715565257,6.121662233034368,306.16925121160864,413.65595100059136,10.262777634926238,64.52918473942543,3.866874572569852,0
2423,7.074251443801101,208.9203689453257,16739.266635207718,7.861469473377642,,518.9771529514926,8.881999343581867,78.41901892925169,4.878944115790008,1
3076,7.207538608272426,174.80516800528736,15796.3996983279,6.954041336732498,,555.5962106786567,14.171164146051638,60.53126977894993,4.295189193307992,0
2744,,157.7815546789862,13711.723281811464,6.1339351436364415,,289.74667444182705,13.172721295124006,60.45776434336739,5.068469997878655,1
2722,9.062822324592789,246.62970098442764,27959.926160914205,5.649970632740677,308.7807685791531,434.3954389767979,21.142052798710267,44.14934780319219,3.730369857064929,1
64,8.085759800882219,127.73967382937272,32653.910360267582,6.534237410114922,,416.2396300704016,11.119659254793705,78.27505003771154,4.068688909481666,0
702,6.436444496090232,192.99566481000423,19579.389545753744,7.640874321804035,314.9227389907905,379.67536682471626,12.897049257694732,75.83913181440319,3.415851385375155,1
2926,6.782868548051976,196.1825584839221,25366.797904809864,7.200358354772008,312.4265913272513,435.0945740311392,12.11847464073884,76.34799427084874,5.468590847062822,0
3075,8.42690635667539,159.69025100871997,19576.530381129185,7.664375220029952,344.14513049090107,390.6908998189671,17.747036803656385,53.63150440112333,4.244513927400452,0
1493,7.108140711077948,148.6246064696004,23688.20522331314,7.003487667065503,339.11267301548577,259.96376259206005,17.21857542525163,56.04493436409863,4.015246444321198,1
3243,6.125810325429851,241.4435345856695,8810.895810076594,5.740321172931416,369.0227150459364,367.9679432358893,16.81650684754021,47.66172716945021,4.9530576907486665,1
1108,8.16776766297284,144.9029317530772,36185.67853808146,4.545520136658822,297.960229910378,605.4588933746072,20.222074873529778,,3.4106855396131177,1
3197,5.412119544524241,272.5146851629753,2835.3031650451026,5.778010262940148,,347.80441586791386,15.30774609448804,66.66147887039327,5.680346586753336,1
170,8.293720110388866,206.1604148879135,35216.385970173644,6.440999765643898,347.06224073011657,399.4836212000171,16.065667944692393,79.95451096438448,3.954715282670768,0
888,7.1830959315085465,200.3681589558252,13501.677965117036,7.982096708062272,358.33184894940985,617.5409064911263,11.176548128135948,71.53683430131463,3.8065394387932265,0
2591,,187.0191854258325,28988.70234332061,5.588012812255956,333.21904680791164,478.77308323919294,15.011414051773102,69.80513329769109,3.66686969365282,0
514,5.608745231813571,152.9540623182781,19835.980770126956,9.34598146539764,323.3933401888737,596.0763682976194,14.380724633429736,49.428252098003234,4.644211644910143,0
3269,11.491010908391427,94.81254521783356,37188.826021934,9.263166160944529,258.930600411521,439.8936179168196,16.17275544496954,41.55850071766692,4.369264314437881,1
481,5.903465715091598,201.8640323463781,25394.104720299747,7.692154202402315,313.648071698207,434.7197471895089,18.006702642749303,59.97215952878875,4.5870867193147005,0
263,13.175401724233025,47.432,19237.949676491447,8.907019729031202,375.1473147568442,500.2459518438111,12.083895646926578,,4.106924490038661,1
2656,5.913374863624714,148.60794425320634,14467.785926491071,6.159095130224607,,427.0409816717847,14.4234035896946,56.46038631836534,2.4998319694156934,0
2068,6.96694296188432,222.890265013408,25441.05612229293,7.383783243231286,,647.3499388419574,17.391282497995917,38.73264681496417,4.356931132830452,0
1757,7.811512445222393,258.8916011614203,20911.904666062124,6.361756274566996,289.1421748787793,421.1330347716793,9.631649747296876,71.70322700573531,4.546070210293161,0
1178,7.186931122348115,177.48653326030015,34510.75299526274,4.984431830347783,295.83415090035123,477.994991794408,16.777540265989558,62.75689058549055,4.275645348013285,1
1252,8.24518659646861,199.30577420576543,13909.479065439597,9.369641788553407,406.0476089009569,423.73678433827496,14.801329007397667,97.27700425141389,4.125731794026834,0
2365,6.4079633358080486,199.13172601085955,28460.203396912413,4.613721483792887,330.9140756150516,448.8580061697356,11.65691310206944,70.16183916904711,2.954092652381751,1
419,4.961352728384606,166.25996162297542,22229.230089547444,9.922077892734912,295.131831185993,449.1471914905605,12.001547405946155,63.4279786441529,3.902837833888625,0
1964,7.61487763929876,246.0308561432521,33347.97109835898,8.222533309306083,345.8088086405557,445.7668531613048,10.763690925923411,98.36865574789655,2.99078089431675,1
591,6.475885398609551,177.29494944025316,16532.82882248396,10.096587966022383,305.2489447455404,466.6494199714444,6.776145723392403,65.14649030131608,4.30611297137217,0
1974,6.549124998345768,194.27685675261148,7412.798058876675,5.836980435814227,354.8211938420816,361.03723822946847,11.672190501119816,57.31697667532342,4.42105884351,1
1550,8.41608681704654,208.32602177209543,28234.906857156184,7.784123048553013,297.3305280861984,444.56010847647343,12.645175778177418,78.7565328358605,4.9300838102540485,1
3179,9.612898964310972,94.90897712808312,16598.5775109041,9.143046046687209,311.2961574212913,535.6987005197892,12.312031748869517,67.42695477575255,4.016409562458125,1
981,8.769676021676739,215.3687416311452,13969.438862550478,7.548543437259352,322.79907015152514,369.0166667859881,18.91918835431352,54.75521405592216,3.7767184616875142,0
543,4.319440672587684,186.0561785752214,30565.57839108449,9.811168421989796,276.83393195522325,282.6874021207624,13.448689001288528,,3.2419721011866467,0
983,7.790874862321438,196.47871239391355,24061.349595752938,6.785685189577225,350.11725381508217,471.5185363734346,15.343315642141532,44.5446270683158,3.076214340708842,0
1613,7.240194470415268,154.13757916696062,31144.703124202864,4.807069266593042,261.2133169865367,451.0158383336079,10.85191676865179,,3.3628217632499267,1
2741,8.560349290980842,244.79670522681775,14254.66131588101,7.453900170724688,315.97114737909334,500.586607820739,18.22874853177251,57.36554110438134,2.939212581325054,1
960,5.276323544024682,186.38259033476703,42063.87440465939,6.862988074575324,319.8379854103831,312.0025326122228,18.9644180949158,71.39897597610201,3.883029041117391,0
2445,7.423088086315854,210.0461969187596,31073.031337988625,6.374708984211272,312.10316131967403,460.8942123709673,16.80599033059866,41.60790735355796,3.712681965458997,1
1693,7.369911642352921,155.64480514137412,19283.402051083736,5.43502468987419,399.9407843772094,391.32421549532114,18.14856178973741,63.69861685922977,3.821721167441023,0
545,,179.14928738536975,4784.967879427389,5.702186724421372,378.3982184516093,517.4961422095046,14.387223683725496,68.68702415453943,2.3800842267127287,0
1138,8.35263517558002,134.75051216758874,33662.389050318336,4.439791251197312,,397.1149717089917,14.42088193812549,55.58681500962776,3.939011353106868,1
2028,7.744125219434779,203.39622710643607,21403.00204819467,7.623241594883384,333.210903330637,424.3287402196551,16.94981072765387,48.416725044381785,3.612260192161634,1
1304,7.343031939773171,198.53076965522703,14037.039926614125,5.788346417696247,,479.2414672033002,11.090374213876489,61.10024017318461,5.288057553828615,0
745,8.082148076453887,185.9324193547561,28407.66102588473,7.605420787733807,381.7618835882825,402.65802223263967,12.830646313172451,86.97972391731665,3.3734845141195007,1
285,3.882631081313793,243.80794967931612,7751.809491098833,0.5303512946996154,,341.2911163126418,12.990591990739858,60.10996798389266,3.734001386870361,1
421,6.53936951037342,214.638602791759,21230.431409205084,6.485594270819234,336.9748612668876,532.572784824771,18.263687670794184,90.90808097208014,4.527364378116469,0
1868,6.904536858235756,110.86578832349096,32981.25837721575,2.62126755562118,368.3870379630723,417.2493946369874,12.118720324168464,33.499381020424245,5.0589054483892655,0
2231,6.714862378221963,236.5420505668533,33197.15052685147,4.958516929930555,331.4845300780504,402.94655743700014,14.841181957533706,,4.593763682023074,0
2636,4.704183667003456,169.94391362220776,7028.839617265691,8.987042737214756,317.82981362018035,289.5375294678856,8.069436300643986,63.66494910472319,4.138994399941143,0
1761,,208.3670456403241,22444.09006770394,5.404248261827545,338.0636900294603,540.8995403289057,9.980418462735202,84.57008276870626,3.5944444159046545,0
811,,235.24058730539932,10443.796533894729,7.605518818298341,,319.8429300956216,8.286550373023829,80.54035147331061,3.900508521463043,1
3240,6.10230679390867,205.99903803832532,23406.859160145526,8.061863549367494,,380.305004711283,15.492396962752878,69.11081537171168,4.280766477746642,1
2400,3.800431282307122,111.2464115966342,14904.940386800152,7.729645331792213,418.5593469814797,382.22437008112615,15.87222132626647,,4.473976075064174,1
3201,5.530055021165576,207.9982202414912,38918.77807317498,6.543134476282099,360.07071470275,427.6643022370827,18.81308046226997,61.21497949242208,3.3274721394344917,1
3112,6.616730690411597,195.0969675273444,34277.760399691986,7.632638507090468,,417.4650801708633,13.43255667145121,47.94593618133298,3.622379241574248,0
2301,,181.56240554774752,19289.361452747547,7.325055363995786,,274.696540079706,14.093402113579032,56.80132056879478,2.619420878956215,1
1572,5.675294715190149,228.59039232873857,39172.38964292974,6.014737758938236,,330.0786127914452,11.42337702465636,59.267099212481725,5.021464632411663,1
493,9.241197563363231,223.6913502466324,21610.58129692349,4.1161831359475975,,480.01305630402186,12.72542757579555,65.55070439357391,5.265728857736182,0
2770,7.296908882387336,149.0794957561743,15931.429225597616,6.550096293006814,276.0132734412326,367.9048021033115,14.723055277882509,62.634448904012885,4.671448182615176,1
2883,7.710137890814498,174.35057661350817,31017.239417661684,8.21223430803513,269.8597989013723,437.5140660747828,9.320040152513002,51.54533466401799,3.8986708026972754,0
2383,5.153488640267044,107.34198187869087,19115.721861106693,9.29611401431356,333.06193936684105,457.8915324638539,17.4456560597402,77.59880400118683,3.749920564530525,1
2137,7.775049500982394,195.1787420123434,22329.740079438463,6.1051297623663325,416.94919433972905,371.6158604818661,10.964182943844207,,4.699482755916054,0
571,7.138586781331626,180.9037778123287,9727.653170396705,5.706428619635071,,399.9548333631674,15.952392797162702,67.70284899221899,3.272429761063929,0
420,6.4570975247378914,192.26494470628745,18340.04680554661,8.832137591649273,335.9701137014056,517.432196800719,23.3732650359234,51.79709967852757,2.637364885184688,0
109,8.41997068212899,185.71898879367,13237.989604570806,3.998265840980654,308.1426388528513,463.64727737284176,17.20956505547082,48.78311165978784,3.962478314282775,0
3149,5.7310421388707296,223.70496558825224,1351.9069790965912,6.496722627942392,380.5140788236188,620.3046389138948,14.672927103066913,62.02362962212916,3.675807027324031,1
855,5.455599351643056,152.38673465827236,37620.24846932248,5.783579818643897,,343.4175877984175,14.401654088327348,41.109869374951785,4.4763487151197605,0
2715,5.924799469006341,111.47858175418116,15413.896147652376,6.900029880617981,347.86183690896894,277.5880745769892,13.261143111954482,74.19399491645981,4.188927903696815,1
2540,5.872439859467661,185.40397603931757,14343.423206831076,9.690213096119871,333.56458741789834,409.1135117518084,14.741239563464433,64.18372511140791,3.741067232809489,0
1517,6.593174456619291,176.61282880446723,21857.83888934133,4.709044275103352,,310.4359792618501,14.314281814719491,52.69795843717041,3.931653171254095,1
3052,6.15573862424869,166.29291954859636,30284.494869139427,8.995896028440464,,351.6267335114938,17.404753840472438,75.33620666035182,3.68597582848833,0
946,5.924540482437398,186.6200683962633,44376.18738226209,6.614180462593355,341.6377735314358,273.44683817182425,12.75811531659724,59.45669088659757,4.224342508773007,0
2322,9.160997540099476,241.38309709563904,28170.885101366224,6.819603096244566,262.57204204579494,568.4205678843352,8.120978574739468,48.25957163667532,3.542527792591825,1
2727,4.574124682109073,134.2012886926389,22520.418640021984,8.191827053754649,403.3423898821915,372.20013890001513,11.260913502896074,69.04715947562285,3.086499925758962,1
1928,7.425102223222055,204.4862816465186,18608.940873849617,7.43449274757963,318.18329661711186,338.93527092327014,16.24475501404072,94.60531109309896,2.5587727443235098,1
2185,6.493764174632957,205.15056435658232,19821.338373094324,6.34496341220211,298.3799763994021,482.59570925277575,12.164735678739646,89.47771836639885,4.910911020512156,0
2186,,205.33854557594853,25142.73373834488,5.63950107310841,296.0912731919874,528.2800235575677,12.911509226527585,69.5267180012222,4.894829651096215,0
2127,8.978997744647556,213.09177153173565,19030.7168755755,5.291516176339442,316.9403329800344,473.1503877389256,15.891078574046162,66.0870376232926,4.656316782296671,0
3267,8.989900090557086,215.0473578931106,15921.412017954248,6.29731152709713,312.93102150370726,390.4102306332045,9.899115390205338,55.06930392643049,4.613842848013146,1
1212,,226.27082374398685,15380.12407914492,6.66147386631929,,392.5582048839587,14.083109642986358,50.28639472696423,4.516869764126983,1
1166,5.71625135415621,184.2292949772609,19393.46986193756,5.2991636367056,290.27645455813,502.9936866234463,19.643895855680118,68.23637027968861,3.433135384725815,1
614,,222.82121305829864,23879.22675685417,5.082356627955027,,382.75796556357153,15.856062237972026,66.2704766771235,4.235174415004401,0
3249,10.808156938842764,198.59675077781947,29614.34879008105,5.782417746039318,304.6220612044535,383.269410360684,14.902820337952164,47.89640648971523,4.362542226660023,1
621,,193.4002675486307,30630.759939174317,6.873568148176786,342.19323950474114,430.39560039453903,17.446818223391574,49.88365315949827,2.913048442998909,0
1479,7.362331186706085,215.63725524898143,28263.310638065785,6.478948476406654,,417.6082144324278,16.55254306872581,56.39934641231163,3.933564969736756,0
7,8.635848718500734,203.3615225845705,13672.091763901635,4.563008685599703,303.3097711592812,474.6076449424485,12.36381669870525,62.79830896292516,4.401424715445482,0
1424,5.064042459574996,214.5293282929113,21035.10685521584,9.134812616976626,,471.178108774357,13.333517575028909,58.19422234001316,5.122702568734235,0
1721,6.450644925327291,201.5966734501805,27682.50744557728,5.655138861771967,316.1058922650004,573.0337789463545,14.642709075413904,,5.241539195582696,0
1724,7.595228724049122,188.3732816676157,32869.474407709225,6.745588411685346,365.2086921643374,326.62713134850964,13.883328949728138,73.43822049135196,3.4976041136035416,0
2360,7.221689439703995,203.06902862030773,13703.22037683134,7.823612288977235,352.1245674695835,412.32048977970464,16.125741249657324,80.05887717164558,3.160818481426782,1
379,9.443358884146123,73.4922336890611,20438.2246900842,8.024953110998103,315.80565878312143,458.67723149125976,12.53868068723142,50.85247033933497,3.4866464085132063,1
3002,7.520518926663479,228.5626114502383,22160.81966223421,7.473798522937219,,545.1466502467048,16.460633650129182,90.94494369027876,4.227765963772117,0
2700,7.1175786583500535,186.19968042370704,31528.94868997698,6.387037207808662,335.3488806722955,380.5782648244125,19.07399551117425,75.90307214842461,4.333401737047984,0
2051,,184.74139408542192,32328.714811575148,8.396586913768282,292.93822065534715,617.1447939880537,8.348506271886606,51.45707430707903,5.493180964193986,0
972,7.394255556132569,207.96303844276812,29917.820209044952,7.816294444254865,,392.4966652745759,13.173426262726366,79.78043755763542,4.26319277247499,0
3199,,209.1499888474147,27030.7549992564,6.093750444781652,350.0603473919764,407.910645101354,11.046946146678865,81.75785132428712,3.9931257417734862,1
2573,8.115624506544236,200.0990129830887,15513.012580820465,6.046110608477251,,421.06032596791965,8.320276394669804,53.77559172927798,4.4088119398732255,0
1965,6.718249444896243,197.61749383374325,21043.626929110094,6.6306745098240025,337.03875195403407,641.5258451890836,15.554505724271166,63.684352242963065,4.488904316315408,1
2258,7.573905933368074,206.20420161718997,15926.426007885704,5.52466619583519,,457.63778639605823,11.550620318737115,,4.410729144201569,0
2097,10.16483855701825,194.30280093517115,28915.643223524883,7.301688665870163,316.5252085300638,279.165435690376,18.45230959833248,63.06245844988919,2.9376862046237355,0
1991,7.295141331699135,182.4066445648552,13706.186807812384,5.88788510267209,300.6082330329589,424.6501794365584,18.063470062899228,73.8369091876904,5.056104024299176,1
2220,7.102446618231696,243.4129414691604,23493.12086392092,4.792738410027001,283.34432098199545,341.43878051903675,16.072773569123683,45.63329548812182,3.0655083720975367,0
1391,5.149133288190244,198.3324401771621,16795.31867435868,6.708067810613265,326.95261694902155,303.333632377947,12.510886657115236,66.37637396769556,4.839176157668723,0
3165,9.370696575357568,157.71936436169278,15106.308646718096,7.762861766330197,316.39197399236394,424.91567671604486,15.645998008331503,108.21398129464644,4.3807969416857615,1
2135,,184.0200288412756,13361.226016338913,9.25865630203082,335.0899933800422,467.4441542325624,19.58192561067142,80.08423298984718,4.411057599911063,0
2073,6.642613909578337,226.52783194423617,13730.259117124957,9.060766955581316,257.4594811240221,275.071712253359,12.77922980576028,,3.8077207988215465,0
914,5.791154373453377,190.43167918167316,20288.235569468678,6.298365795305266,347.04102025515056,544.8574805951714,17.70683826106898,84.3881914284642,4.104834816564649,0
